quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description,region_name
2024-01-01,729.0,640406,3.0,165.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-11-01,5226.0,640406,2.0,197.25,,640406,HOTEL 1 NIGHT PRICE,London
2009-09-01,511.0,640406,3.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South East
2008-05-01,297.0,640406,5.0,94.949997,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-09-01,5246.0,640406,2.0,99.900002,,640406,HOTEL 1 NIGHT PRICE,London
2009-07-01,500.0,640406,8.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-03-01,307.0,640406,12.0,115.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-07-01,5180.0,640406,12.0,85.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2010-07-01,243.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-09-01,522.0,640406,2.0,75.0,,640406,HOTEL 1 NIGHT PRICE,London
2010-12-01,325.0,640406,4.0,28.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-06-01,502.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2017-04-01,14854.0,640406,2.0,44.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-06-01,182.0,640406,6.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2017-05-01,14598.0,640406,4.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South West
2005-04-01,221.0,640406,10.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North
2019-01-01,541.0,640406,2.0,168.0,,640406,HOTEL 1 NIGHT PRICE,London
2015-05-01,5007.0,640406,9.0,122.0,,640406,HOTEL 1 NIGHT PRICE,North West
2006-04-01,211.0,640406,8.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-10-01,673.0,640406,9.0,35.0,,640406,HOTEL 1 NIGHT PRICE,North West
2011-12-01,519.0,640406,2.0,60.0,,640406,HOTEL 1 NIGHT PRICE,London
2013-03-01,148.0,640406,10.0,60.0,,640406,HOTEL 1 NIGHT PRICE,North
2014-01-01,5035.0,640406,3.0,149.95,,640406,HOTEL 1 NIGHT PRICE,South East
2017-09-01,519.0,640406,2.0,59.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-12-01,5074.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2017-05-01,5043.0,640406,5.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-04-01,308.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2011-12-01,395.0,640406,12.0,155.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2021-10-01,14595.0,640406,6.0,89.699997,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2010-05-01,5262.0,640406,4.0,157.0,Q,640406,HOTEL 1 NIGHT PRICE,South West
2011-11-01,5061.0,640406,6.0,120.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2012-03-01,161.0,640406,4.0,70.0,,640406,HOTEL 1 NIGHT PRICE,South West
2020-09-01,14594.0,640406,2.0,89.0,,640406,HOTEL 1 NIGHT PRICE,London
2020-03-01,15689.0,640406,13.0,130.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2023-09-01,18663.0,640406,4.0,139.0,,640406,HOTEL 1 NIGHT PRICE,South West
2020-02-01,5026.0,640406,7.0,95.949997,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-04-01,210.0,640406,8.0,79.25,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2022-02-01,5323.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2022-03-01,395.0,640406,12.0,116.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2006-04-01,500.0,640406,9.0,95.0,Q,640406,HOTEL 1 NIGHT PRICE,North West
2024-02-01,18027.0,640406,2.0,113.74,,640406,HOTEL 1 NIGHT PRICE,London
2009-11-01,544.0,640406,2.0,139.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-03-01,191.0,640406,7.0,72.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2005-06-01,729.0,640406,3.0,110.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-05-01,5026.0,640406,7.0,120.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2014-04-01,542.0,640406,2.0,99.0,,640406,HOTEL 1 NIGHT PRICE,London
2012-05-01,243.0,640406,9.0,55.0,,640406,HOTEL 1 NIGHT PRICE,North West
2019-03-01,5295.0,640406,2.0,68.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-12-01,466.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-05-01,243.0,640406,6.0,55.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-09-01,510.0,640406,7.0,95.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2017-02-01,5226.0,640406,2.0,145.5,,640406,HOTEL 1 NIGHT PRICE,London
2008-01-01,543.0,640406,2.0,111.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-10-01,5061.0,640406,6.0,145.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2020-10-01,372.0,640406,9.0,41.240002,,640406,HOTEL 1 NIGHT PRICE,North West
2010-01-01,340.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2024-04-01,18027.0,640406,2.0,95.739998,,640406,HOTEL 1 NIGHT PRICE,London
2017-12-01,14592.0,640406,10.0,84.989998,,640406,HOTEL 1 NIGHT PRICE,North
2006-12-01,500.0,640406,8.0,39.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-04-01,372.0,640406,9.0,69.449997,,640406,HOTEL 1 NIGHT PRICE,North West
2013-07-01,731.0,640406,3.0,89.0,,640406,HOTEL 1 NIGHT PRICE,South East
2024-06-01,18019.0,640406,5.0,298.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-11-01,243.0,640406,6.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2011-09-01,378.0,640406,7.0,129.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2019-03-01,378.0,640406,7.0,147.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2009-05-01,326.0,640406,4.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South West
2017-10-01,412.0,640406,5.0,113.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-04-01,295.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2013-08-01,733.0,640406,3.0,147.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-12-01,5118.0,640406,3.0,82.5,,640406,HOTEL 1 NIGHT PRICE,South East
2008-10-01,501.0,640406,10.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North
2017-08-01,5122.0,640406,11.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2007-10-01,141.0,640406,11.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2010-09-01,5101.0,640406,10.0,39.5,,640406,HOTEL 1 NIGHT PRICE,North
2012-04-01,393.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2008-08-01,506.0,640406,7.0,36.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2011-04-01,673.0,640406,3.0,75.5,Q,640406,HOTEL 1 NIGHT PRICE,South East
2009-09-01,503.0,640406,8.0,73.949997,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-12-01,541.0,640406,2.0,92.5,,640406,HOTEL 1 NIGHT PRICE,London
2011-09-01,729.0,640406,3.0,199.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-03-01,373.0,640406,9.0,143.78999,,640406,HOTEL 1 NIGHT PRICE,North West
2018-04-01,400.0,640406,7.0,132.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2016-05-01,5224.0,640406,2.0,137.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-05-01,243.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2016-10-01,5247.0,640406,2.0,305.38,,640406,HOTEL 1 NIGHT PRICE,London
2010-04-01,412.0,640406,5.0,60.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-08-01,529.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2013-11-01,5133.0,640406,9.0,41.0,,640406,HOTEL 1 NIGHT PRICE,North West
2023-05-01,15452.0,640406,5.0,119.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-05-01,674.0,640406,3.0,35.0,Q,640406,HOTEL 1 NIGHT PRICE,South East
2019-12-01,674.0,640406,3.0,49.0,,640406,HOTEL 1 NIGHT PRICE,South East
2023-06-01,18016.0,640406,9.0,77.099998,,640406,HOTEL 1 NIGHT PRICE,North West
2009-10-01,464.0,640406,5.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2023-12-01,18989.0,640406,2.0,85.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-07-01,5224.0,640406,2.0,177.0,,640406,HOTEL 1 NIGHT PRICE,London
2009-09-01,141.0,640406,11.0,66.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2018-03-01,14592.0,640406,10.0,83.989998,,640406,HOTEL 1 NIGHT PRICE,North
2008-02-01,518.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2012-02-01,5289.0,640406,2.0,255.60001,,640406,HOTEL 1 NIGHT PRICE,London
2010-06-01,5118.0,640406,3.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South East
2024-08-01,18031.0,640406,5.0,134.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-11-01,543.0,640406,2.0,119.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-10-01,340.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2007-01-01,527.0,640406,4.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South West
2016-09-01,5120.0,640406,7.0,92.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2008-08-01,141.0,640406,11.0,61.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2005-02-01,167.0,640406,10.0,69.5,,640406,HOTEL 1 NIGHT PRICE,North
2008-12-01,282.0,640406,5.0,27.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2017-01-01,654.0,640406,2.0,292.0,,640406,HOTEL 1 NIGHT PRICE,London
2018-08-01,14595.0,640406,6.0,121.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-02-01,642.0,640406,9.0,160.0,,640406,HOTEL 1 NIGHT PRICE,North West
2006-08-01,673.0,640406,3.0,60.5,,640406,HOTEL 1 NIGHT PRICE,South East
2018-07-01,5112.0,640406,13.0,184.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2013-11-01,218.0,640406,5.0,90.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-12-01,378.0,640406,7.0,70.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2008-02-01,444.0,640406,8.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-02-01,218.0,640406,5.0,90.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2019-08-01,5046.0,640406,3.0,122.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-09-01,335.0,640406,12.0,49.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-11-01,673.0,640406,9.0,88.0,,640406,HOTEL 1 NIGHT PRICE,North West
2019-04-01,664.0,640406,2.0,71.25,,640406,HOTEL 1 NIGHT PRICE,London
2011-07-01,5059.0,640406,9.0,69.0,,640406,HOTEL 1 NIGHT PRICE,North West
2010-02-01,5059.0,640406,9.0,64.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-10-01,5323.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2007-12-01,295.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-05-01,374.0,640406,9.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North West
2007-06-01,514.0,640406,2.0,100.0,,640406,HOTEL 1 NIGHT PRICE,London
2009-04-01,503.0,640406,6.0,80.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2008-08-01,356.0,640406,9.0,55.0,,640406,HOTEL 1 NIGHT PRICE,North West
2006-03-01,394.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-09-01,5061.0,640406,6.0,145.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2015-05-01,5046.0,640406,3.0,119.0,,640406,HOTEL 1 NIGHT PRICE,South East
2023-08-01,5035.0,640406,3.0,159.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-07-01,14629.0,640406,5.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-05-01,340.0,640406,12.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2006-04-01,526.0,640406,4.0,125.0,,640406,HOTEL 1 NIGHT PRICE,South West
2007-03-01,675.0,640406,9.0,58.5,,640406,HOTEL 1 NIGHT PRICE,North West
2008-09-01,519.0,640406,2.0,70.0,,640406,HOTEL 1 NIGHT PRICE,London
2020-01-01,5105.0,640406,13.0,72.5,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2009-10-01,512.0,640406,3.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-11-01,412.0,640406,5.0,58.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2014-07-01,5247.0,640406,2.0,139.0,,640406,HOTEL 1 NIGHT PRICE,London
2013-08-01,675.0,640406,9.0,79.25,,640406,HOTEL 1 NIGHT PRICE,North West
2022-07-01,16123.0,640406,12.0,69.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-11-01,5106.0,640406,9.0,77.25,,640406,HOTEL 1 NIGHT PRICE,North West
2013-09-01,5120.0,640406,3.0,79.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-04-01,503.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2021-11-01,15449.0,640406,3.0,125.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-04-01,673.0,640406,3.0,90.0,,640406,HOTEL 1 NIGHT PRICE,South East
2015-08-01,14598.0,640406,4.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-02-01,503.0,640406,8.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-11-01,295.0,640406,5.0,69.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2009-02-01,295.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2018-05-01,307.0,640406,12.0,150.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-05-01,5026.0,640406,7.0,199.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2008-09-01,307.0,640406,12.0,104.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2008-01-01,444.0,640406,8.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2008-12-01,503.0,640406,8.0,127.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2019-07-01,210.0,640406,8.0,113.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-02-01,267.0,640406,11.0,20.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2020-10-01,15449.0,640406,3.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-05-01,674.0,640406,3.0,59.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-04-01,14596.0,640406,9.0,50.0,,640406,HOTEL 1 NIGHT PRICE,North West
2013-11-01,544.0,640406,2.0,221.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-04-01,398.0,640406,4.0,39.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-12-01,267.0,640406,11.0,22.0,Q,640406,HOTEL 1 NIGHT PRICE,Wales
2019-06-01,15526.0,640406,11.0,47.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2008-12-01,507.0,640406,6.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-04-01,356.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2011-11-01,161.0,640406,4.0,69.0,,640406,HOTEL 1 NIGHT PRICE,South West
2016-11-01,5295.0,640406,2.0,145.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-01-01,5262.0,640406,4.0,136.0,,640406,HOTEL 1 NIGHT PRICE,South West
2005-06-01,326.0,640406,4.0,57.5,,640406,HOTEL 1 NIGHT PRICE,South West
2020-07-01,5246.0,640406,2.0,135.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-01-01,334.0,640406,12.0,95.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2005-07-01,507.0,640406,3.0,115.0,,640406,HOTEL 1 NIGHT PRICE,South East
2006-08-01,441.0,640406,4.0,55.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-05-01,525.0,640406,3.0,50.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-08-01,464.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2021-08-01,372.0,640406,9.0,96.239998,,640406,HOTEL 1 NIGHT PRICE,North West
2017-02-01,5026.0,640406,7.0,126.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2015-02-01,5246.0,640406,2.0,125.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-05-01,398.0,640406,4.0,39.0,,640406,HOTEL 1 NIGHT PRICE,South West
2010-05-01,675.0,640406,9.0,70.75,,640406,HOTEL 1 NIGHT PRICE,North West
2015-05-01,5074.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-01-01,729.0,640406,3.0,89.0,,640406,HOTEL 1 NIGHT PRICE,South East
2009-11-01,503.0,640406,8.0,73.949997,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-09-01,675.0,640406,9.0,75.25,,640406,HOTEL 1 NIGHT PRICE,North West
2024-02-01,14598.0,640406,4.0,78.0,,640406,HOTEL 1 NIGHT PRICE,South West
2015-09-01,517.0,640406,2.0,55.990002,,640406,HOTEL 1 NIGHT PRICE,London
2023-12-01,221.0,640406,7.0,139.95,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2018-08-01,5101.0,640406,10.0,45.0,,640406,HOTEL 1 NIGHT PRICE,North
2018-02-01,517.0,640406,2.0,70.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-10-01,526.0,640406,4.0,125.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-06-01,503.0,640406,8.0,68.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-09-01,224.0,640406,6.0,40.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2006-04-01,730.0,640406,3.0,95.0,,640406,HOTEL 1 NIGHT PRICE,South East
2005-07-01,167.0,640406,10.0,69.5,,640406,HOTEL 1 NIGHT PRICE,North
2014-03-01,5289.0,640406,2.0,295.20001,,640406,HOTEL 1 NIGHT PRICE,London
2017-03-01,5323.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2015-12-01,675.0,640406,9.0,74.75,,640406,HOTEL 1 NIGHT PRICE,North West
2012-04-01,5180.0,640406,12.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-03-01,5271.0,640406,4.0,36.5,,640406,HOTEL 1 NIGHT PRICE,South West
2006-09-01,524.0,640406,2.0,84.900002,,640406,HOTEL 1 NIGHT PRICE,London
2015-03-01,664.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-04-01,345.0,640406,6.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2017-11-01,15217.0,640406,9.0,110.0,,640406,HOTEL 1 NIGHT PRICE,North West
2010-04-01,5024.0,640406,7.0,45.950001,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2014-07-01,5297.0,640406,2.0,55.0,,640406,HOTEL 1 NIGHT PRICE,London
2024-07-01,18013.0,640406,2.0,50.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-11-01,542.0,640406,2.0,35.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-07-01,397.0,640406,8.0,25.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2019-01-01,5106.0,640406,9.0,79.0,,640406,HOTEL 1 NIGHT PRICE,North West
2011-03-01,393.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-02-01,544.0,640406,2.0,171.75,,640406,HOTEL 1 NIGHT PRICE,London
2024-07-01,14629.0,640406,5.0,95.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-03-01,296.0,640406,5.0,35.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-07-01,147.0,640406,10.0,31.5,,640406,HOTEL 1 NIGHT PRICE,North
2016-05-01,544.0,640406,2.0,152.75,,640406,HOTEL 1 NIGHT PRICE,London
2019-08-01,357.0,640406,5.0,59.990002,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2022-03-01,5084.0,640406,3.0,122.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-02-01,333.0,640406,12.0,47.5,,640406,HOTEL 1 NIGHT PRICE,Scotland
2023-11-01,335.0,640406,12.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-11-01,642.0,640406,9.0,105.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-08-01,464.0,640406,5.0,45.950001,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-09-01,14310.0,640406,2.0,69.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-04-01,5120.0,640406,7.0,104.99,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2015-11-01,243.0,640406,6.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2013-09-01,14310.0,640406,2.0,69.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-09-01,322.0,640406,6.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2010-10-01,400.0,640406,7.0,114.0,Q,640406,HOTEL 1 NIGHT PRICE,West Midlands
2014-07-01,731.0,640406,3.0,95.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-12-01,307.0,640406,8.0,62.990002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-04-01,14595.0,640406,6.0,115.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2013-08-01,5271.0,640406,4.0,51.5,,640406,HOTEL 1 NIGHT PRICE,South West
2007-09-01,502.0,640406,7.0,80.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2020-01-01,5226.0,640406,2.0,96.5,,640406,HOTEL 1 NIGHT PRICE,London
2022-09-01,18035.0,640406,11.0,100.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2017-06-01,14804.0,640406,5.0,92.989998,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2018-12-01,16071.0,640406,4.0,50.0,,640406,HOTEL 1 NIGHT PRICE,South West
2014-03-01,5028.0,640406,9.0,35.0,,640406,HOTEL 1 NIGHT PRICE,North West
2022-09-01,191.0,640406,7.0,100.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2010-01-01,543.0,640406,2.0,50.0,,640406,HOTEL 1 NIGHT PRICE,London
2017-10-01,14593.0,640406,7.0,51.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2010-10-01,5289.0,640406,2.0,288.12,,640406,HOTEL 1 NIGHT PRICE,London
2014-12-01,373.0,640406,9.0,119.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-02-01,14355.0,640406,9.0,50.0,,640406,HOTEL 1 NIGHT PRICE,North West
2021-08-01,5323.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2010-05-01,542.0,640406,2.0,132.0,Q,640406,HOTEL 1 NIGHT PRICE,London
2009-12-01,394.0,640406,12.0,37.5,,640406,HOTEL 1 NIGHT PRICE,Scotland
2005-03-01,218.0,640406,5.0,95.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-11-01,263.0,640406,5.0,59.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2018-06-01,675.0,640406,9.0,83.989998,,640406,HOTEL 1 NIGHT PRICE,North West
2024-02-01,15689.0,640406,13.0,139.2,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2022-03-01,14598.0,640406,4.0,73.0,,640406,HOTEL 1 NIGHT PRICE,South West
2023-12-01,18019.0,640406,5.0,122.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2023-04-01,466.0,640406,5.0,84.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-02-01,5295.0,640406,2.0,90.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-10-01,465.0,640406,5.0,53.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2012-10-01,5043.0,640406,5.0,67.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-06-01,675.0,640406,3.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South East
2020-02-01,15483.0,640406,4.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-05-01,522.0,640406,2.0,67.5,,640406,HOTEL 1 NIGHT PRICE,London
2013-01-01,325.0,640406,4.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South West
2023-10-01,466.0,640406,5.0,71.199997,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-04-01,5117.0,640406,10.0,149.0,,640406,HOTEL 1 NIGHT PRICE,North
2022-09-01,221.0,640406,7.0,100.95,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-04-01,221.0,640406,7.0,57.75,P,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-03-01,5106.0,640406,9.0,64.25,,640406,HOTEL 1 NIGHT PRICE,North West
2014-01-01,335.0,640406,12.0,33.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2005-05-01,323.0,640406,5.0,49.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2009-04-01,501.0,640406,9.0,27.0,,640406,HOTEL 1 NIGHT PRICE,North West
2013-09-01,211.0,640406,8.0,38.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2007-01-01,216.0,640406,7.0,46.450001,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-10-01,5289.0,640406,2.0,397.20001,,640406,HOTEL 1 NIGHT PRICE,London
2014-03-01,5099.0,640406,11.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2009-12-01,502.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-04-01,733.0,640406,3.0,125.0,,640406,HOTEL 1 NIGHT PRICE,South East
2008-02-01,526.0,640406,4.0,109.0,,640406,HOTEL 1 NIGHT PRICE,South West
2011-01-01,5059.0,640406,9.0,64.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-10-01,519.0,640406,2.0,65.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-08-01,471.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2009-08-01,532.0,640406,12.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-01-01,5105.0,640406,13.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2019-02-01,5074.0,640406,3.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South East
2023-06-01,18018.0,640406,3.0,90.0,,640406,HOTEL 1 NIGHT PRICE,South East
