region,date,percentile,price,band,region_name
2.0,2010-02-01,0.5,76.5,40-50,London
2.0,2010-02-01,0.6,91.9800004,50-60,London
2.0,2010-02-01,0.7,114.19999999999999,60-70,London
2.0,2010-02-01,0.8,135.57,70-80,London
2.0,2010-02-01,0.9,228.58400000000006,80-90,London
2.0,2010-03-01,0.1,45.0,0-10,London
2.0,2010-03-01,0.2,50.0,10-20,London
2.0,2010-03-01,0.3,51.3350003,20-30,London
2.0,2010-03-01,0.4,62.0,30-40,London
2.0,2010-03-01,0.5,73.25,40-50,London
2.0,2010-03-01,0.6,89.6,50-60,London
2.0,2010-03-01,0.7,114.36499999999998,60-70,London
2.0,2010-03-01,0.8,135.16,70-80,London
2.0,2010-03-01,0.9,232.80700000000022,80-90,London
2.0,2010-04-01,0.1,45.0,0-10,London
2.0,2010-04-01,0.2,50.0,10-20,London
2.0,2010-04-01,0.3,54.0050009,20-30,London
2.0,2010-04-01,0.4,67.00000000000001,30-40,London
2.0,2010-04-01,0.5,82.75,40-50,London
2.0,2010-04-01,0.6,97.92000159999999,50-60,London
2.0,2010-04-01,0.7,113.13699999999997,60-70,London
2.0,2010-04-01,0.8,138.95,70-80,London
2.0,2010-04-01,0.9,233.71099999999996,80-90,London
2.0,2010-05-01,0.1,45.0,0-10,London
2.0,2010-05-01,0.2,50.0,10-20,London
2.0,2010-05-01,0.3,50.0,20-30,London
2.0,2010-05-01,0.4,60.450001,30-40,London
2.0,2010-05-01,0.5,75.0,40-50,London
2.0,2010-05-01,0.6,89.0,50-60,London
2.0,2010-05-01,0.7,99.900002,60-70,London
2.0,2010-05-01,0.8,185.0,70-80,London
2.0,2010-05-01,0.9,243.23,80-90,London
2.0,2010-06-01,0.1,45.0,0-10,London
2.0,2010-06-01,0.2,49.0,10-20,London
2.0,2010-06-01,0.3,53.465000700000004,20-30,London
2.0,2010-06-01,0.4,63.0,30-40,London
2.0,2010-06-01,0.5,77.25,40-50,London
2.0,2010-06-01,0.6,89.4,50-60,London
2.0,2010-06-01,0.7,109.53000139999996,60-70,London
2.0,2010-06-01,0.8,212.65,70-80,London
2.0,2010-06-01,0.9,247.71900000000005,80-90,London
2.0,2010-07-01,0.1,45.0,0-10,London
2.0,2010-07-01,0.2,50.0,10-20,London
2.0,2010-07-01,0.3,55.0,20-30,London
2.0,2010-07-01,0.4,61.450001,30-40,London
2.0,2010-07-01,0.5,75.0,40-50,London
2.0,2010-07-01,0.6,89.0,50-60,London
2.0,2010-07-01,0.7,99.900002,60-70,London
2.0,2010-07-01,0.8,149.0,70-80,London
2.0,2010-07-01,0.9,243.23,80-90,London
2.0,2010-08-01,0.1,46.6,0-10,London
2.0,2010-08-01,0.2,50.0,10-20,London
2.0,2010-08-01,0.3,56.0,20-30,London
2.0,2010-08-01,0.4,71.00000000000001,30-40,London
2.0,2010-08-01,0.5,89.0,40-50,London
2.0,2010-08-01,0.6,93.96000079999999,50-60,London
2.0,2010-08-01,0.7,116.19999999999996,60-70,London
2.0,2010-08-01,0.8,137.95000000000005,70-80,London
2.0,2010-08-01,0.9,221.13800000000006,80-90,London
2.0,2010-09-01,0.1,45.0,0-10,London
2.0,2010-09-01,0.2,50.0,10-20,London
2.0,2010-09-01,0.3,53.5,20-30,London
2.0,2010-09-01,0.4,63.0,30-40,London
2.0,2010-09-01,0.5,77.25,40-50,London
2.0,2010-09-01,0.6,89.4,50-60,London
2.0,2010-09-01,0.7,111.63000139999995,60-70,London
2.0,2010-09-01,0.8,143.59,70-80,London
2.0,2010-09-01,0.9,174.22500900000017,80-90,London
2.0,2010-10-01,0.1,45.4,0-10,London
2.0,2010-10-01,0.2,50.0,10-20,London
2.0,2010-10-01,0.3,56.5,20-30,London
2.0,2010-10-01,0.4,62.0,30-40,London
2.0,2010-10-01,0.5,77.25,40-50,London
2.0,2010-10-01,0.6,95.9400012,50-60,London
2.0,2010-10-01,0.7,153.165,60-70,London
2.0,2010-10-01,0.8,161.4,70-80,London
2.0,2010-10-01,0.9,377.7870000000002,80-90,London
2.0,2010-11-01,0.1,45.0,0-10,London
2.0,2010-11-01,0.2,50.0,10-20,London
2.0,2010-11-01,0.3,60.0,20-30,London
2.0,2010-11-01,0.4,61.450001,30-40,London
2.0,2010-11-01,0.5,75.0,40-50,London
2.0,2010-11-01,0.6,90.0,50-60,London
2.0,2010-11-01,0.7,119.0,60-70,London
2.0,2010-11-01,0.8,128.95,70-80,London
2.0,2010-11-01,0.9,270.25,80-90,London
2.0,2010-12-01,0.1,50.0,0-10,London
2.0,2010-12-01,0.2,60.0,10-20,London
2.0,2010-12-01,0.3,60.450001,20-30,London
2.0,2010-12-01,0.4,65.0,30-40,London
2.0,2010-12-01,0.5,75.0,40-50,London
2.0,2010-12-01,0.6,90.0,50-60,London
2.0,2010-12-01,0.7,102.82,60-70,London
2.0,2010-12-01,0.8,153.95,70-80,London
2.0,2010-12-01,0.9,246.75,80-90,London
2.0,2011-01-01,0.1,49.4,0-10,London
2.0,2011-01-01,0.2,54.0,10-20,London
2.0,2011-01-01,0.3,60.1900002,20-30,London
2.0,2011-01-01,0.4,71.00000000000001,30-40,London
2.0,2011-01-01,0.5,77.5,40-50,London
2.0,2011-01-01,0.6,95.91999999999997,50-60,London
2.0,2011-01-01,0.7,111.39999999999998,60-70,London
2.0,2011-01-01,0.8,139.46000000000004,70-80,London
2.0,2011-01-01,0.9,221.60000000000008,80-90,London
2.0,2011-02-01,0.1,50.0,0-10,London
2.0,2011-02-01,0.2,52.0,10-20,London
2.0,2011-02-01,0.3,60.8700006,20-30,London
2.0,2011-02-01,0.4,78.2,30-40,London
2.0,2011-02-01,0.5,87.0,40-50,London
2.0,2011-02-01,0.6,106.6,50-60,London
2.0,2011-02-01,0.7,125.37999999999997,60-70,London
2.0,2011-02-01,0.8,166.10000000000002,70-80,London
2.0,2011-02-01,0.9,252.80000000000004,80-90,London
2.0,2011-03-01,0.1,47.0,0-10,London
2.0,2011-03-01,0.2,50.0,10-20,London
2.0,2011-03-01,0.3,60.2900002,20-30,London
2.0,2011-03-01,0.4,71.00000000000001,30-40,London
2.0,2011-03-01,0.5,79.0,40-50,London
2.0,2011-03-01,0.6,94.39999999999998,50-60,London
2.0,2011-03-01,0.7,118.59999999999998,60-70,London
2.0,2011-03-01,0.8,148.14000000000007,70-80,London
2.0,2011-03-01,0.9,248.40000000000003,80-90,London
2.0,2011-04-01,0.1,45.5,0-10,London
2.0,2011-04-01,0.2,51.0,10-20,London
2.0,2011-04-01,0.3,56.5,20-30,London
2.0,2011-04-01,0.4,62.800000000000004,30-40,London
2.0,2011-04-01,0.5,75.0,40-50,London
2.0,2011-04-01,0.6,88.8,50-60,London
2.0,2011-04-01,0.7,123.05999999999999,60-70,London
2.0,2011-04-01,0.8,168.0,70-80,London
2.0,2011-04-01,0.9,297.6,80-90,London
2.0,2011-05-01,0.1,49.2,0-10,London
2.0,2011-05-01,0.2,50.0,10-20,London
2.0,2011-05-01,0.3,58.0,20-30,London
2.0,2011-05-01,0.4,64.1900002,30-40,London
2.0,2011-05-01,0.5,87.0,40-50,London
2.0,2011-05-01,0.6,119.19999999999996,50-60,London
2.0,2011-05-01,0.7,162.12,60-70,London
2.0,2011-05-01,0.8,170.4,70-80,London
2.0,2011-05-01,0.9,319.80000000000007,80-90,London
2.0,2011-06-01,0.1,49.3,0-10,London
2.0,2011-06-01,0.2,53.0,10-20,London
2.0,2011-06-01,0.3,60.0,20-30,London
2.0,2011-06-01,0.4,67.00000000000001,30-40,London
2.0,2011-06-01,0.5,81.0,40-50,London
2.0,2011-06-01,0.6,105.99999999999997,50-60,London
2.0,2011-06-01,0.7,159.95,60-70,London
2.0,2011-06-01,0.8,212.40000000000023,70-80,London
2.0,2011-06-01,0.9,340.2,80-90,London
2.0,2011-07-01,0.1,50.0,0-10,London
2.0,2011-07-01,0.2,55.0,10-20,London
2.0,2011-07-01,0.3,60.0,20-30,London
2.0,2011-07-01,0.4,60.950001,30-40,London
2.0,2011-07-01,0.5,75.0,40-50,London
2.0,2011-07-01,0.6,90.0,50-60,London
2.0,2011-07-01,0.7,110.0,60-70,London
2.0,2011-07-01,0.8,171.0,70-80,London
2.0,2011-07-01,0.9,206.0,80-90,London
2.0,2011-08-01,0.1,45.0,0-10,London
2.0,2011-08-01,0.2,53.0,10-20,London
2.0,2011-08-01,0.3,59.5,20-30,London
2.0,2011-08-01,0.4,75.0,30-40,London
2.0,2011-08-01,0.5,86.0,40-50,London
2.0,2011-08-01,0.6,104.03999999999998,50-60,London
2.0,2011-08-01,0.7,115.99999999999997,60-70,London
2.0,2011-08-01,0.8,145.19600400000004,70-80,London
2.0,2011-08-01,0.9,236.09999999999997,80-90,London
2.0,2011-09-01,0.1,50.5,0-10,London
2.0,2011-09-01,0.2,56.0,10-20,London
2.0,2011-09-01,0.3,63.6650007,20-30,London
2.0,2011-09-01,0.4,72.0,30-40,London
2.0,2011-09-01,0.5,81.0,40-50,London
2.0,2011-09-01,0.6,100.8,50-60,London
2.0,2011-09-01,0.7,144.94,60-70,London
2.0,2011-09-01,0.8,163.8,70-80,London
2.0,2011-09-01,0.9,304.4000000000002,80-90,London
2.0,2011-10-01,0.1,51.5,0-10,London
2.0,2011-10-01,0.2,58.0,10-20,London
2.0,2011-10-01,0.3,60.0,20-30,London
2.0,2011-10-01,0.4,75.0,30-40,London
2.0,2011-10-01,0.5,84.0,40-50,London
2.0,2011-10-01,0.6,133.99999999999994,50-60,London
2.0,2011-10-01,0.7,171.85,60-70,London
2.0,2011-10-01,0.8,190.02,70-80,London
2.0,2011-10-01,0.9,321.3,80-90,London
2.0,2011-11-01,0.1,49.3,0-10,London
2.0,2011-11-01,0.2,53.0,10-20,London
2.0,2011-11-01,0.3,59.5,20-30,London
2.0,2011-11-01,0.4,67.00000000000001,30-40,London
2.0,2011-11-01,0.5,88.5,40-50,London
2.0,2011-11-01,0.6,119.8,50-60,London
2.0,2011-11-01,0.7,146.34999999999997,60-70,London
2.0,2011-11-01,0.8,200.90000000000012,70-80,London
2.0,2011-11-01,0.9,269.7,80-90,London
2.0,2011-12-01,0.1,42.0,0-10,London
2.0,2011-12-01,0.2,54.0,10-20,London
2.0,2011-12-01,0.3,60.0,20-30,London
2.0,2011-12-01,0.4,69.00000000000003,30-40,London
2.0,2011-12-01,0.5,83.0,40-50,London
2.0,2011-12-01,0.6,95.99999999999997,50-60,London
2.0,2011-12-01,0.7,142.15999999999997,60-70,London
2.0,2011-12-01,0.8,173.80000000000007,70-80,London
2.0,2011-12-01,0.9,282.00000000000006,80-90,London
2.0,2012-01-01,0.1,43.0,0-10,London
2.0,2012-01-01,0.2,58.2,10-20,London
2.0,2012-01-01,0.3,60.0,20-30,London
2.0,2012-01-01,0.4,75.7600006,30-40,London
2.0,2012-01-01,0.5,86.5,40-50,London
2.0,2012-01-01,0.6,122.79999999999995,50-60,London
2.0,2012-01-01,0.7,145.39999999999998,60-70,London
2.0,2012-01-01,0.8,153.289994,70-80,London
2.0,2012-01-01,0.9,239.69999999999996,80-90,London
2.0,2012-02-01,0.1,50.0,0-10,London
2.0,2012-02-01,0.2,56.4,10-20,London
2.0,2012-02-01,0.3,60.0,20-30,London
2.0,2012-02-01,0.4,69.60000000000001,30-40,London
2.0,2012-02-01,0.5,84.0,40-50,London
2.0,2012-02-01,0.6,89.2,50-60,London
2.0,2012-02-01,0.7,128.39,60-70,London
2.0,2012-02-01,0.8,139.4,70-80,London
2.0,2012-02-01,0.9,244.00000000000023,80-90,London
2.0,2012-03-01,0.1,50.0,0-10,London
2.0,2012-03-01,0.2,50.0,10-20,London
2.0,2012-03-01,0.3,60.0,20-30,London
2.0,2012-03-01,0.4,75.0,30-40,London
2.0,2012-03-01,0.5,88.0,40-50,London
2.0,2012-03-01,0.6,94.800003,50-60,London
2.0,2012-03-01,0.7,135.0,60-70,London
2.0,2012-03-01,0.8,145.0,70-80,London
2.0,2012-03-01,0.9,241.8,80-90,London
2.0,2012-04-01,0.1,49.9,0-10,London
2.0,2012-04-01,0.2,54.0,10-20,London
2.0,2012-04-01,0.3,60.0,20-30,London
2.0,2012-04-01,0.4,71.0,30-40,London
2.0,2012-04-01,0.5,81.5,40-50,London
2.0,2012-04-01,0.6,91.6,50-60,London
2.0,2012-04-01,0.7,122.49999999999997,60-70,London
2.0,2012-04-01,0.8,198.50000000000006,70-80,London
2.0,2012-04-01,0.9,290.1000000000001,80-90,London
2.0,2012-05-01,0.1,49.9,0-10,London
2.0,2012-05-01,0.2,54.0,10-20,London
2.0,2012-05-01,0.3,60.0,20-30,London
2.0,2012-05-01,0.4,71.0,30-40,London
2.0,2012-05-01,0.5,84.0,40-50,London
2.0,2012-05-01,0.6,92.8,50-60,London
2.0,2012-05-01,0.7,133.0,60-70,London
2.0,2012-05-01,0.8,203.14000000000007,70-80,London
2.0,2012-05-01,0.9,284.25,80-90,London
2.0,2012-06-01,0.1,50.0,0-10,London
2.0,2012-06-01,0.2,55.0,10-20,London
2.0,2012-06-01,0.3,57.0,20-30,London
2.0,2012-06-01,0.4,71.0,30-40,London
2.0,2012-06-01,0.5,80.0,40-50,London
2.0,2012-06-01,0.6,89.6,50-60,London
2.0,2012-06-01,0.7,111.8,60-70,London
2.0,2012-06-01,0.8,154.32000000000002,70-80,London
2.0,2012-06-01,0.9,269.3999999999999,80-90,London
2.0,2012-07-01,0.1,49.0,0-10,London
2.0,2012-07-01,0.2,55.0,10-20,London
2.0,2012-07-01,0.3,60.0,20-30,London
2.0,2012-07-01,0.4,68.0,30-40,London
2.0,2012-07-01,0.5,84.0,40-50,London
2.0,2012-07-01,0.6,90.0,50-60,London
2.0,2012-07-01,0.7,108.94999999999999,60-70,London
2.0,2012-07-01,0.8,137.36000000000004,70-80,London
2.0,2012-07-01,0.9,221.40000000000015,80-90,London
2.0,2012-08-01,0.1,50.0,0-10,London
2.0,2012-08-01,0.2,55.0,10-20,London
2.0,2012-08-01,0.3,60.0,20-30,London
2.0,2012-08-01,0.4,69.2,30-40,London
2.0,2012-08-01,0.5,84.0,40-50,London
2.0,2012-08-01,0.6,103.43999999999998,50-60,London
2.0,2012-08-01,0.7,127.52499999999999,60-70,London
2.0,2012-08-01,0.8,178.00000000000006,70-80,London
2.0,2012-08-01,0.9,210.1,80-90,London
2.0,2012-09-01,0.1,50.0,0-10,London
2.0,2012-09-01,0.2,57.0,10-20,London
2.0,2012-09-01,0.3,61.5,20-30,London
2.0,2012-09-01,0.4,69.0,30-40,London
2.0,2012-09-01,0.5,87.0,40-50,London
2.0,2012-09-01,0.6,97.99999999999997,50-60,London
2.0,2012-09-01,0.7,151.09999999999994,60-70,London
2.0,2012-09-01,0.8,198.70000000000005,70-80,London
2.0,2012-09-01,0.9,276.70000000000005,80-90,London
2.0,2012-10-01,0.1,51.5,0-10,London
2.0,2012-10-01,0.2,60.0,10-20,London
2.0,2012-10-01,0.3,68.6,20-30,London
2.0,2012-10-01,0.4,76.4,30-40,London
2.0,2012-10-01,0.5,104.5,40-50,London
2.0,2012-10-01,0.6,127.79999999999998,50-60,London
2.0,2012-10-01,0.7,172.17499999999995,60-70,London
2.0,2012-10-01,0.8,209.0000000000001,70-80,London
2.0,2012-10-01,0.9,273.59999999999997,80-90,London
2.0,2012-11-01,0.1,50.0,0-10,London
2.0,2012-11-01,0.2,59.0,10-20,London
2.0,2012-11-01,0.3,65.8,20-30,London
2.0,2012-11-01,0.4,79.00000000000003,30-40,London
2.0,2012-11-01,0.5,90.0,40-50,London
2.0,2012-11-01,0.6,126.6,50-60,London
2.0,2012-11-01,0.7,143.2,60-70,London
2.0,2012-11-01,0.8,190.65000000000003,70-80,London
2.0,2012-11-01,0.9,268.80000000000007,80-90,London
2.0,2012-12-01,0.1,50.0,0-10,London
2.0,2012-12-01,0.2,59.0,10-20,London
2.0,2012-12-01,0.3,65.8,20-30,London
2.0,2012-12-01,0.4,78.0,30-40,London
2.0,2012-12-01,0.5,90.0,40-50,London
2.0,2012-12-01,0.6,106.39999999999998,50-60,London
2.0,2012-12-01,0.7,140.79999999999995,60-70,London
2.0,2012-12-01,0.8,172.96000000000004,70-80,London
2.0,2012-12-01,0.9,260.40000000000003,80-90,London
2.0,2013-01-01,0.1,50.0,0-10,London
2.0,2013-01-01,0.2,53.0,10-20,London
2.0,2013-01-01,0.3,60.0,20-30,London
2.0,2013-01-01,0.4,71.20000000000002,30-40,London
2.0,2013-01-01,0.5,87.0,40-50,London
2.0,2013-01-01,0.6,127.64999999999996,50-60,London
2.0,2013-01-01,0.7,146.59999999999997,60-70,London
2.0,2013-01-01,0.8,170.60000000000002,70-80,London
2.0,2013-01-01,0.9,250.39999999999998,80-90,London
2.0,2013-02-01,0.1,50.0,0-10,London
2.0,2013-02-01,0.2,53.0,10-20,London
2.0,2013-02-01,0.3,60.0,20-30,London
2.0,2013-02-01,0.4,65.80000000000001,30-40,London
2.0,2013-02-01,0.5,75.25,40-50,London
2.0,2013-02-01,0.6,114.59999999999995,50-60,London
2.0,2013-02-01,0.7,141.09999999999997,60-70,London
2.0,2013-02-01,0.8,159.37000000000003,70-80,London
2.0,2013-02-01,0.9,248.89999999999998,80-90,London
2.0,2013-03-01,0.1,46.5,0-10,London
2.0,2013-03-01,0.2,56.00000000000001,10-20,London
2.0,2013-03-01,0.3,64.9800003,20-30,London
2.0,2013-03-01,0.4,65.4,30-40,London
2.0,2013-03-01,0.5,72.0,40-50,London
2.0,2013-03-01,0.6,86.39999999999999,50-60,London
2.0,2013-03-01,0.7,127.29999999999995,60-70,London
2.0,2013-03-01,0.8,149.5,70-80,London
2.0,2013-03-01,0.9,278.0999999999999,80-90,London
2.0,2013-04-01,0.1,44.5,0-10,London
2.0,2013-04-01,0.2,50.0,10-20,London
2.0,2013-04-01,0.3,58.5,20-30,London
2.0,2013-04-01,0.4,65.4,30-40,London
2.0,2013-04-01,0.5,72.75,40-50,London
2.0,2013-04-01,0.6,83.2,50-60,London
2.0,2013-04-01,0.7,95.99999999999997,60-70,London
2.0,2013-04-01,0.8,159.20000000000013,70-80,London
2.0,2013-04-01,0.9,391.02000100000004,80-90,London
2.0,2013-05-01,0.1,55.0,0-10,London
2.0,2013-05-01,0.2,60.0,10-20,London
2.0,2013-05-01,0.3,60.0,20-30,London
2.0,2013-05-01,0.4,75.5,30-40,London
2.0,2013-05-01,0.5,85.0,40-50,London
2.0,2013-05-01,0.6,98.0,50-60,London
2.0,2013-05-01,0.7,141.0,60-70,London
2.0,2013-05-01,0.8,229.0,70-80,London
2.0,2013-05-01,0.9,336.0,80-90,London
2.0,2013-06-01,0.1,54.0,0-10,London
2.0,2013-06-01,0.2,58.0,10-20,London
2.0,2013-06-01,0.3,62.0,20-30,London
2.0,2013-06-01,0.4,71.2,30-40,London
2.0,2013-06-01,0.5,85.0,40-50,London
2.0,2013-06-01,0.6,89.6,50-60,London
2.0,2013-06-01,0.7,123.6,60-70,London
2.0,2013-06-01,0.8,222.60000000000005,70-80,London
2.0,2013-06-01,0.9,332.99999999999994,80-90,London
2.0,2013-07-01,0.1,54.0,0-10,London
2.0,2013-07-01,0.2,58.0,10-20,London
2.0,2013-07-01,0.3,66.6,20-30,London
2.0,2013-07-01,0.4,72.0,30-40,London
2.0,2013-07-01,0.5,85.0,40-50,London
2.0,2013-07-01,0.6,96.79999999999998,50-60,London
2.0,2013-07-01,0.7,162.39999999999998,60-70,London
2.0,2013-07-01,0.8,183.17,70-80,London
2.0,2013-07-01,0.9,225.19999999999993,80-90,London
2.0,2013-08-01,0.1,60.0,0-10,London
2.0,2013-08-01,0.2,61.0,10-20,London
2.0,2013-08-01,0.3,69.3,20-30,London
2.0,2013-08-01,0.4,82.0,30-40,London
2.0,2013-08-01,0.5,86.5,40-50,London
2.0,2013-08-01,0.6,95.15,50-60,London
2.0,2013-08-01,0.7,137.7,60-70,London
2.0,2013-08-01,0.8,168.60000000000002,70-80,London
2.0,2013-08-01,0.9,266.1000000000002,80-90,London
2.0,2013-09-01,0.1,60.0,0-10,London
2.0,2013-09-01,0.2,60.0,10-20,London
2.0,2013-09-01,0.3,62.699999999999996,20-30,London
2.0,2013-09-01,0.4,74.0,30-40,London
2.0,2013-09-01,0.5,89.0,40-50,London
2.0,2013-09-01,0.6,107.1,50-60,London
2.0,2013-09-01,0.7,153.87499999999997,60-70,London
2.0,2013-09-01,0.8,173.4,70-80,London
2.0,2013-09-01,0.9,283.10000000000014,80-90,London
2.0,2013-10-01,0.1,56.0,0-10,London
2.0,2013-10-01,0.2,60.0,10-20,London
2.0,2013-10-01,0.3,67.4,20-30,London
2.0,2013-10-01,0.4,78.0,30-40,London
2.0,2013-10-01,0.5,90.0,40-50,London
2.0,2013-10-01,0.6,134.19999999999996,50-60,London
2.0,2013-10-01,0.7,176.6,60-70,London
2.0,2013-10-01,0.8,188.759996,70-80,London
2.0,2013-10-01,0.9,279.80000000000007,80-90,London
2.0,2013-11-01,0.1,56.0,0-10,London
2.0,2013-11-01,0.2,62.0,10-20,London
2.0,2013-11-01,0.3,67.4,20-30,London
2.0,2013-11-01,0.4,78.0,30-40,London
2.0,2013-11-01,0.5,90.0,40-50,London
2.0,2013-11-01,0.6,134.79999999999998,50-60,London
2.0,2013-11-01,0.7,163.43999399999998,60-70,London
2.0,2013-11-01,0.8,191.95000000000002,70-80,London
2.0,2013-11-01,0.9,284.20000000000005,80-90,London
2.0,2013-12-01,0.1,56.0,0-10,London
2.0,2013-12-01,0.2,65.0,10-20,London
2.0,2013-12-01,0.3,72.6,20-30,London
2.0,2013-12-01,0.4,84.0,30-40,London
2.0,2013-12-01,0.5,95.0,40-50,London
2.0,2013-12-01,0.6,132.0,50-60,London
2.0,2013-12-01,0.7,177.95,60-70,London
2.0,2013-12-01,0.8,187.40000000000003,70-80,London
2.0,2013-12-01,0.9,314.4,80-90,London
2.0,2014-01-01,0.1,56.0,0-10,London
2.0,2014-01-01,0.2,63.440001200000005,10-20,London
2.0,2014-01-01,0.3,65.0,20-30,London
2.0,2014-01-01,0.4,73.0,30-40,London
2.0,2014-01-01,0.5,80.0,40-50,London
2.0,2014-01-01,0.6,109.78999999999998,50-60,London
2.0,2014-01-01,0.7,142.77999999999994,60-70,London
2.0,2014-01-01,0.8,195.40000000000003,70-80,London
2.0,2014-01-01,0.9,219.2,80-90,London
2.0,2014-02-01,0.1,50.5,0-10,London
2.0,2014-02-01,0.2,65.0,10-20,London
2.0,2014-02-01,0.3,69.3,20-30,London
2.0,2014-02-01,0.4,80.0,30-40,London
2.0,2014-02-01,0.5,93.0,40-50,London
2.0,2014-02-01,0.6,117.6,50-60,London
2.0,2014-02-01,0.7,160.34999999999997,60-70,London
2.0,2014-02-01,0.8,175.95000000000002,70-80,London
2.0,2014-02-01,0.9,219.60000000000002,80-90,London
2.0,2014-03-01,0.1,56.5,0-10,London
2.0,2014-03-01,0.2,67.4,10-20,London
2.0,2014-03-01,0.3,75.0,20-30,London
2.0,2014-03-01,0.4,85.0,30-40,London
2.0,2014-03-01,0.5,93.9749985,40-50,London
2.0,2014-03-01,0.6,112.99999999999999,50-60,London
2.0,2014-03-01,0.7,142.34999999999994,60-70,London
2.0,2014-03-01,0.8,176.97000000000003,70-80,London
2.0,2014-03-01,0.9,239.59999999999997,80-90,London
2.0,2014-04-01,0.1,60.0,0-10,London
2.0,2014-04-01,0.2,65.0,10-20,London
2.0,2014-04-01,0.3,74.39999999999999,20-30,London
2.0,2014-04-01,0.4,81.0,30-40,London
2.0,2014-04-01,0.5,93.4749985,40-50,London
2.0,2014-04-01,0.6,108.6,50-60,London
2.0,2014-04-01,0.7,142.34999999999994,60-70,London
2.0,2014-04-01,0.8,177.57,70-80,London
2.0,2014-04-01,0.9,250.48499999999993,80-90,London
2.0,2014-05-01,0.1,56.5,0-10,London
2.0,2014-05-01,0.2,63.6,10-20,London
2.0,2014-05-01,0.3,74.39999999999999,20-30,London
2.0,2014-05-01,0.4,75.1,30-40,London
2.0,2014-05-01,0.5,92.0,40-50,London
2.0,2014-05-01,0.6,104.19999999999999,50-60,London
2.0,2014-05-01,0.7,175.34999999999997,60-70,London
2.0,2014-05-01,0.8,200.65,70-80,London
2.0,2014-05-01,0.9,286.2,80-90,London
2.0,2014-06-01,0.1,56.5,0-10,London
2.0,2014-06-01,0.2,62.9699982,10-20,London
2.0,2014-06-01,0.3,74.39999999999999,20-30,London
2.0,2014-06-01,0.4,75.0,30-40,London
2.0,2014-06-01,0.5,94.5,40-50,London
2.0,2014-06-01,0.6,128.2,50-60,London
2.0,2014-06-01,0.7,167.17499999999993,60-70,London
2.0,2014-06-01,0.8,214.55,70-80,London
2.0,2014-06-01,0.9,362.99999999999994,80-90,London
2.0,2014-07-01,0.1,55.5,0-10,London
2.0,2014-07-01,0.2,64.9599976,10-20,London
2.0,2014-07-01,0.3,70.8,20-30,London
2.0,2014-07-01,0.4,75.0,30-40,London
2.0,2014-07-01,0.5,96.0,40-50,London
2.0,2014-07-01,0.6,124.39999999999999,50-60,London
2.0,2014-07-01,0.7,180.82499999999996,60-70,London
2.0,2014-07-01,0.8,206.20000000000002,70-80,London
2.0,2014-07-01,0.9,291.0000000000002,80-90,London
2.0,2014-08-01,0.1,61.4849991,0-10,London
2.0,2014-08-01,0.2,65.0,10-20,London
2.0,2014-08-01,0.3,74.8,20-30,London
2.0,2014-08-01,0.4,80.2,30-40,London
2.0,2014-08-01,0.5,97.5,40-50,London
2.0,2014-08-01,0.6,143.79999999999995,50-60,London
2.0,2014-08-01,0.7,179.775,60-70,London
2.0,2014-08-01,0.8,188.85,70-80,London
2.0,2014-08-01,0.9,274.3999999999999,80-90,London
2.0,2014-09-01,0.1,56.0,0-10,London
2.0,2014-09-01,0.2,64.96999819999999,10-20,London
2.0,2014-09-01,0.3,71.0,20-30,London
2.0,2014-09-01,0.4,84.0,30-40,London
2.0,2014-09-01,0.5,90.0,40-50,London
2.0,2014-09-01,0.6,110.8,50-60,London
2.0,2014-09-01,0.7,140.2,60-70,London
2.0,2014-09-01,0.8,168.45,70-80,London
2.0,2014-09-01,0.9,178.55,80-90,London
2.0,2014-10-01,0.1,57.0,0-10,London
2.0,2014-10-01,0.2,64.9899994,10-20,London
2.0,2014-10-01,0.3,71.8,20-30,London
2.0,2014-10-01,0.4,86.00000000000001,30-40,London
2.0,2014-10-01,0.5,100.0,40-50,London
2.0,2014-10-01,0.6,131.7,50-60,London
2.0,2014-10-01,0.7,165.19999999999993,60-70,London
2.0,2014-10-01,0.8,210.60000000000005,70-80,London
2.0,2014-10-01,0.9,363.2000000000001,80-90,London
2.0,2014-11-01,0.1,60.0,0-10,London
2.0,2014-11-01,0.2,66.5699982,10-20,London
2.0,2014-11-01,0.3,70.0,20-30,London
2.0,2014-11-01,0.4,84.4,30-40,London
2.0,2014-11-01,0.5,95.0,40-50,London
2.0,2014-11-01,0.6,135.0,50-60,London
2.0,2014-11-01,0.7,171.79999999999998,60-70,London
2.0,2014-11-01,0.8,201.75,70-80,London
2.0,2014-11-01,0.9,333.4,80-90,London
2.0,2014-12-01,0.1,52.0,0-10,London
2.0,2014-12-01,0.2,60.0,10-20,London
2.0,2014-12-01,0.3,71.0,20-30,London
2.0,2014-12-01,0.4,85.0,30-40,London
2.0,2014-12-01,0.5,95.0,40-50,London
2.0,2014-12-01,0.6,132.0,50-60,London
2.0,2014-12-01,0.7,161.14999999999995,60-70,London
2.0,2014-12-01,0.8,180.80000000000004,70-80,London
2.0,2014-12-01,0.9,282.8,80-90,London
2.0,2015-01-01,0.1,48.0,0-10,London
2.0,2015-01-01,0.2,66.6,10-20,London
2.0,2015-01-01,0.3,73.8,20-30,London
2.0,2015-01-01,0.4,79.0,30-40,London
2.0,2015-01-01,0.5,95.0,40-50,London
2.0,2015-01-01,0.6,109.4,50-60,London
