name,date,zori,lat,lng,pop_2023
"Phoenix, AZ",2024-05-01,1817.287001229166,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-05-01,2957.0485055342633,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-05-01,2481.25528369306,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-05-01,1414.5616672679585,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-05-01,2202.872215143697,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-05-01,1620.268444964635,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-05-01,2966.601620727636,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-05-01,2048.220694015896,27.9945,-82.4447,3342963.0
"Denver, CO",2024-05-01,1961.0861493297436,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-05-01,1780.89536824979,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-05-01,1335.165460791215,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-05-01,1994.7150134962596,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-05-01,1750.28265708468,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-05-01,1460.951351580732,29.4632,-98.5238,2703999.0
"Portland, OR",2024-05-01,1803.8084781066136,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-05-01,2261.646787251883,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-05-01,1391.5977350860817,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-05-01,1507.7740930675843,39.1413,-84.506,2271479.0
"Austin, TX",2024-05-01,1728.6911297065872,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-05-01,1744.3169633069638,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-05-01,1433.3252690423585,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-05-01,1441.7385544280353,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-05-01,1497.5224379901847,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-05-01,1335.0842540476287,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-05-01,3209.2750070774896,37.3012,-121.848,1945767.0
"Nashville, TN",2024-05-01,1833.267918860296,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-05-01,1686.9331112077762,36.7335,-76.0435,1787169.0
"Providence, RI",2024-05-01,1983.9545274067143,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-05-01,1707.1175222483023,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-05-01,1383.2579981649908,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-05-01,1316.9189651473323,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-05-01,1719.5107378284615,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-05-01,1389.28216807564,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-05-01,1601.856176353151,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-05-01,1347.3240232416458,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-05-01,1664.0886674122028,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-05-01,1769.043126697086,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-05-01,1292.189682272474,42.9018,-78.8487,1155604.0
"Birmingham, AL",2024-05-01,1344.3399160857944,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2024-05-01,1576.776399408123,42.9619,-85.6562,1162950.0
"New York, NY",2024-06-01,3182.2806311105596,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2024-06-01,2907.654650760495,34.1141,-118.4068,12799100.0
"Chicago, IL",2024-06-01,2021.5865447700903,41.8375,-87.6866,9262825.0
"Dallas, TX",2024-06-01,1746.7917034938855,32.7935,-96.7667,8100037.0
"Houston, TX",2024-06-01,1661.3613568878332,29.786,-95.3885,7510253.0
"Washington, DC",2024-06-01,2317.264924935965,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2024-06-01,1831.6779397540288,40.0077,-75.1339,6246160.0
"Miami, FL",2024-06-01,2664.6552428487103,25.784,-80.2101,6183199.0
"Atlanta, GA",2024-06-01,1867.1614652533192,33.7628,-84.422,6307261.0
"Boston, MA",2024-06-01,3060.810560112876,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2024-06-01,1824.9912008070244,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-06-01,2977.5915710426657,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-06-01,2494.7062826357414,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-06-01,1430.4285615851093,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-06-01,2225.511048377228,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-06-01,1627.9614901563957,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-06-01,2987.1042578658135,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-06-01,2051.22933341369,27.9945,-82.4447,3342963.0
"Denver, CO",2024-06-01,1977.504076991783,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-06-01,1796.9269140950312,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-06-01,1344.0709472736794,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-06-01,2007.5262974116483,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-06-01,1756.2672647877064,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-06-01,1467.3109790364394,29.4632,-98.5238,2703999.0
"Portland, OR",2024-06-01,1822.4199727854475,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-06-01,2276.5819248414373,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-06-01,1401.0676216037357,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-06-01,1518.1351598720487,39.1413,-84.506,2271479.0
"Austin, TX",2024-06-01,1737.897789255444,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-06-01,1764.555761533173,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-06-01,1445.7632297520847,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-06-01,1453.886855928671,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-06-01,1504.008919695388,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-06-01,1341.8187830733511,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-06-01,3241.5090196378487,37.3012,-121.848,1945767.0
"Nashville, TN",2024-06-01,1848.8277557346653,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-06-01,1702.1145955499862,36.7335,-76.0435,1787169.0
"Providence, RI",2024-06-01,2002.989183496145,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-06-01,1715.1754698139123,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-06-01,1397.8460135803518,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-06-01,1322.22777414939,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-06-01,1727.748218922448,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-06-01,1397.3029762556607,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-06-01,1613.9204618094072,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-06-01,1351.1384662947153,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-06-01,1674.025270756367,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-06-01,1797.5466945773014,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-06-01,1299.1329475139062,42.9018,-78.8487,1155604.0
"Birmingham, AL",2024-06-01,1344.1530212163082,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2024-06-01,1587.7019345672754,42.9619,-85.6562,1162950.0
"New York, NY",2024-07-01,3210.3565172844956,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2024-07-01,2921.7234364024252,34.1141,-118.4068,12799100.0
"Chicago, IL",2024-07-01,2039.3793768385697,41.8375,-87.6866,9262825.0
"Dallas, TX",2024-07-01,1753.6970183445978,32.7935,-96.7667,8100037.0
"Houston, TX",2024-07-01,1672.0508214217225,29.786,-95.3885,7510253.0
"Washington, DC",2024-07-01,2337.2073963170055,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2024-07-01,1841.157142538123,40.0077,-75.1339,6246160.0
"Miami, FL",2024-07-01,2669.860692996909,25.784,-80.2101,6183199.0
"Atlanta, GA",2024-07-01,1876.0206601493408,33.7628,-84.422,6307261.0
"Boston, MA",2024-07-01,3076.5086606333102,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2024-07-01,1827.1686495879376,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-07-01,2992.311794439541,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-07-01,2501.749362727646,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-07-01,1439.4098684155636,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-07-01,2241.534501897608,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-07-01,1633.8826918935067,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-07-01,3007.706621684966,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-07-01,2054.5557261267077,27.9945,-82.4447,3342963.0
"Denver, CO",2024-07-01,1985.9833710843684,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-07-01,1811.079508131724,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-07-01,1354.1809125289883,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-07-01,2018.722535476856,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-07-01,1767.292536221068,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-07-01,1471.0666340586838,29.4632,-98.5238,2703999.0
"Portland, OR",2024-07-01,1839.038346796766,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-07-01,2287.3171953658516,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-07-01,1414.2754741375843,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-07-01,1527.212639396989,39.1413,-84.506,2271479.0
"Austin, TX",2024-07-01,1742.0861568660994,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-07-01,1776.801158938952,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-07-01,1458.598794032399,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-07-01,1471.218438823364,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-07-01,1510.9475418860766,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-07-01,1356.0455444058437,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-07-01,3272.061445996176,37.3012,-121.848,1945767.0
"Nashville, TN",2024-07-01,1861.5543041109609,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-07-01,1712.8028394324044,36.7335,-76.0435,1787169.0
"Providence, RI",2024-07-01,2011.6038290465824,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-07-01,1717.9379577025306,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-07-01,1408.0646306413405,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-07-01,1332.5898000648865,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-07-01,1737.2400365117362,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-07-01,1402.5559010032712,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-07-01,1633.0482414446035,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-07-01,1361.4996387769177,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-07-01,1686.825538095532,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-07-01,1815.816463198059,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-07-01,1302.2261796257671,42.9018,-78.8487,1155604.0
"Birmingham, AL",2024-07-01,1351.2586156429834,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2024-07-01,1596.4235686350837,42.9619,-85.6562,1162950.0
"New York, NY",2024-08-01,3227.6248148322825,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2024-08-01,2935.4120532369275,34.1141,-118.4068,12799100.0
"Chicago, IL",2024-08-01,2048.6806089827533,41.8375,-87.6866,9262825.0
"Dallas, TX",2024-08-01,1760.069194846776,32.7935,-96.7667,8100037.0
"Houston, TX",2024-08-01,1677.563497011187,29.786,-95.3885,7510253.0
"Washington, DC",2024-08-01,2353.485033202666,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2024-08-01,1850.1748022535007,40.0077,-75.1339,6246160.0
"Miami, FL",2024-08-01,2676.0403004958193,25.784,-80.2101,6183199.0
"Atlanta, GA",2024-08-01,1881.9309117307428,33.7628,-84.422,6307261.0
"Boston, MA",2024-08-01,3083.5968879639568,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2024-08-01,1828.5433234328875,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-08-01,3004.9828689386245,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-08-01,2513.582299757594,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-08-01,1449.5380146147304,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-08-01,2254.124731968464,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-08-01,1637.588237610751,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-08-01,3020.0624650952072,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-08-01,2062.8722420110885,27.9945,-82.4447,3342963.0
"Denver, CO",2024-08-01,1993.6376462293952,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-08-01,1821.0761338378509,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-08-01,1362.2617204102107,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-08-01,2024.2179445587935,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-08-01,1775.6512054468556,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-08-01,1472.3926682928286,29.4632,-98.5238,2703999.0
"Portland, OR",2024-08-01,1850.2737857362104,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-08-01,2292.2430272801334,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-08-01,1422.8838105470873,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-08-01,1533.7620906022462,39.1413,-84.506,2271479.0
"Austin, TX",2024-08-01,1738.317749456541,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-08-01,1779.662418873565,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-08-01,1469.172684415849,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-08-01,1482.8469945834483,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-08-01,1527.9526989982903,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-08-01,1364.7242631706677,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-08-01,3298.209836574179,37.3012,-121.848,1945767.0
"Nashville, TN",2024-08-01,1869.9207108648243,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-08-01,1728.9632379279683,36.7335,-76.0435,1787169.0
"Providence, RI",2024-08-01,2027.393589908804,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-08-01,1723.0207862786262,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-08-01,1413.247603612972,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-08-01,1343.944649508211,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-08-01,1744.9216566483522,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-08-01,1408.0476936740442,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-08-01,1648.347051956716,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-08-01,1365.215150948858,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-08-01,1695.9659162473783,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-08-01,1825.7334746612253,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-08-01,1310.6713382887554,42.9018,-78.8487,1155604.0
"Birmingham, AL",2024-08-01,1358.1216015112936,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2024-08-01,1605.2830752026543,42.9619,-85.6562,1162950.0
"New York, NY",2024-09-01,3233.0304300386074,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2024-09-01,2941.093232558269,34.1141,-118.4068,12799100.0
"Chicago, IL",2024-09-01,2051.9797276371796,41.8375,-87.6866,9262825.0
"Dallas, TX",2024-09-01,1762.709157227211,32.7935,-96.7667,8100037.0
"Houston, TX",2024-09-01,1679.9499070080055,29.786,-95.3885,7510253.0
"Washington, DC",2024-09-01,2361.302298979458,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2024-09-01,1857.7281372903055,40.0077,-75.1339,6246160.0
"Miami, FL",2024-09-01,2682.9208543137565,25.784,-80.2101,6183199.0
"Atlanta, GA",2024-09-01,1880.8460379026255,33.7628,-84.422,6307261.0
"Boston, MA",2024-09-01,3068.210622586853,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2024-09-01,1828.418589260738,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-09-01,3012.8594730898326,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-09-01,2520.2948403796963,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-09-01,1454.9870780574631,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-09-01,2255.007449873635,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-09-01,1642.1525079615776,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-09-01,3022.6721730772874,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-09-01,2069.6181820247116,27.9945,-82.4447,3342963.0
"Denver, CO",2024-09-01,1992.0476429801993,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-09-01,1826.1450796826289,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-09-01,1369.9640021087444,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-09-01,2021.214056117162,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-09-01,1780.9918447791167,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-09-01,1471.556013472179,29.4632,-98.5238,2703999.0
"Portland, OR",2024-09-01,1852.0991488051056,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-09-01,2301.856859568431,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-09-01,1427.5404410269489,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-09-01,1545.5578595781562,39.1413,-84.506,2271479.0
"Austin, TX",2024-09-01,1722.2384767521098,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-09-01,1779.4663596759694,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-09-01,1473.9234705324711,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-09-01,1492.087752845052,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-09-01,1534.7443304430278,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-09-01,1370.2478686793668,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-09-01,3305.133698697854,37.3012,-121.848,1945767.0
"Nashville, TN",2024-09-01,1870.1963888257744,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-09-01,1738.0412425166353,36.7335,-76.0435,1787169.0
"Providence, RI",2024-09-01,2030.1446319857848,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-09-01,1726.0844214232752,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-09-01,1417.5992020080917,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-09-01,1353.3180400626245,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-09-01,1746.5982845150922,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-09-01,1412.054547378815,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-09-01,1661.2539947289597,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-09-01,1368.4057408472552,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-09-01,1695.9775429828014,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-09-01,1836.6839608533185,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-09-01,1314.8389041040905,42.9018,-78.8487,1155604.0
"Birmingham, AL",2024-09-01,1367.086828708511,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2024-09-01,1618.027441887622,42.9619,-85.6562,1162950.0
"New York, NY",2024-10-01,3222.421334680316,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2024-10-01,2945.174113178733,34.1141,-118.4068,12799100.0
"Chicago, IL",2024-10-01,2050.375127598038,41.8375,-87.6866,9262825.0
"Dallas, TX",2024-10-01,1759.0970542938053,32.7935,-96.7667,8100037.0
"Houston, TX",2024-10-01,1680.4846644580437,29.786,-95.3885,7510253.0
"Washington, DC",2024-10-01,2360.5018915301275,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2024-10-01,1862.4359622928248,40.0077,-75.1339,6246160.0
"Miami, FL",2024-10-01,2689.6627849368933,25.784,-80.2101,6183199.0
"Atlanta, GA",2024-10-01,1883.977347909085,33.7628,-84.422,6307261.0
"Boston, MA",2024-10-01,3053.109899558523,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2024-10-01,1827.954927831164,33.5722,-112.0892,5070110.0
"San Francisco, CA",2024-10-01,3012.6718494868296,37.7558,-122.4449,4566961.0
"Riverside, CA",2024-10-01,2533.20841581495,33.9381,-117.3949,4688053.0
"Detroit, MI",2024-10-01,1457.269661216951,42.3834,-83.1024,4342304.0
"Seattle, WA",2024-10-01,2251.555982844325,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2024-10-01,1643.5205202806635,44.9635,-93.2678,3712020.0
"San Diego, CA",2024-10-01,3019.724962777622,32.8313,-117.1222,3269973.0
"Tampa, FL",2024-10-01,2071.4207336571008,27.9945,-82.4447,3342963.0
"Denver, CO",2024-10-01,1984.412876107171,39.762,-104.8758,3005131.0
"Baltimore, MD",2024-10-01,1826.9758645232655,39.3051,-76.6144,2834316.0
"St. Louis, MO",2024-10-01,1369.8478161543917,38.6359,-90.2451,2796999.0
"Orlando, FL",2024-10-01,2018.047269077846,28.4773,-81.337,2817933.0
"Charlotte, NC",2024-10-01,1781.7008753073148,35.2083,-80.8303,2805115.0
"San Antonio, TX",2024-10-01,1464.3069860955625,29.4632,-98.5238,2703999.0
"Portland, OR",2024-10-01,1851.9561604331095,45.5371,-122.65,2508050.0
"Sacramento, CA",2024-10-01,2302.961796932549,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2024-10-01,1431.2777364621993,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2024-10-01,1550.316863354586,39.1413,-84.506,2271479.0
"Austin, TX",2024-10-01,1708.639842210273,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2024-10-01,1774.3083192017243,36.2333,-115.2654,2336573.0
"Kansas City, MO",2024-10-01,1475.9738692827575,39.1238,-94.5541,2221343.0
"Columbus, OH",2024-10-01,1496.7048971250924,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2024-10-01,1540.5420648893246,39.7771,-86.1458,2138468.0
"Cleveland, OH",2024-10-01,1375.104478161948,41.4764,-81.6805,2063132.0
"San Jose, CA",2024-10-01,3300.4470652106907,37.3012,-121.848,1945767.0
"Nashville, TN",2024-10-01,1862.1272875330696,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2024-10-01,1744.318112806253,36.7335,-76.0435,1787169.0
"Providence, RI",2024-10-01,2026.6371995590516,41.823,-71.4187,1677803.0
"Jacksonville, FL",2024-10-01,1729.3227263520876,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2024-10-01,1414.256075748967,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2024-10-01,1357.9415597760571,35.4676,-97.5136,1477926.0
"Raleigh, NC",2024-10-01,1738.0838094945157,35.8324,-78.6429,1509231.0
"Memphis, TN",2024-10-01,1417.8595387220091,35.1087,-89.9663,1335674.0
"Richmond, VA",2024-10-01,1655.0397207039766,37.5295,-77.4756,1349732.0
"Louisville, KY",2024-10-01,1368.3099229348827,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2024-10-01,1693.0823698048348,40.7776,-111.9311,1267864.0
"Hartford, CT",2024-10-01,1843.0890361290071,41.7661,-72.6834,1151543.0
"Buffalo, NY",2024-10-01,1329.3484457320228,42.9018,-78.8487,1155604.0
